respondent	chosen	male	id	pct_price_change_8	available_8	pct_price_change_16	available_16	pct_price_change_15	available_15	pct_price_change_4	available_4	pct_price_change_20	available_20	pct_price_change_1	available_1	pct_price_change_13	available_13	pct_price_change_5	available_5	pct_price_change_11	available_11	pct_price_change_3	available_3	pct_price_change_14	available_14	pct_price_change_17	available_17	pct_price_change_0	available_0	pct_price_change_19	available_19	pct_price_change_12	available_12	pct_price_change_10	available_10	pct_price_change_18	available_18	pct_price_change_9	available_9	pct_price_change_6	available_6	pct_price_change_2	available_2	pct_price_change_7	available_7
100	20	1	499	-0.05	1	0	0	0	0	0	1	-0.05	1	0.1	1	-0.05	1	0	0	0.1	1	0	0	0	0	0.15	1	0	1	-0.05	1	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0	0
90	17	0	789	0	0	-0.05	1	0	0	0	0	0	0	0.05	1	-0.05	1	0	0	0.05	1	0	0	0	0	-0.05	1	0	1	0	0	0.15	1	0.15	1	0	0	0	0	0.15	1	0.1	1	0.05	1
41	17	1	340	0.1	1	0	0	-0.1	1	0	0	0	0	0.15	1	0.1	1	0	0	-0.05	1	0.05	1	0.15	1	0	1	0	1	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	0	0	0
94	19	0	593	0.1	1	-0.1	1	0	1	0	0	0	0	0	0	0	0	0.1	1	-0.1	1	0	0	0.1	1	-0.05	1	0	1	0.1	1	0	0	0	0	0	0	0	0	0	0	-0.05	1	-0.05	1
99	19	1	498	0	0	-0.05	1	-0.05	1	-0.05	1	0	0	0	0	0	0	0.15	1	0	0	0.15	1	0	0	0	0	0	1	0.1	1	0	0	0	0	-0.05	1	-0.1	1	0	0	0.05	1	-0.05	1
68	18	1	367	0	0	-0.1	1	-0.05	1	0	1	0	0	0	0	0	1	0	0	0.05	1	0	0	0	0	0.15	1	0	1	0	0	0	0	0	0	0.1	1	-0.05	1	0	0	-0.1	1	-0.1	1
62	19	0	661	-0.05	1	0	0	0	0	-0.05	1	0	0	0.15	1	0	0	0	0	0	1	-0.05	1	0	0	-0.05	1	0	1	-0.05	1	0	1	0	1	-0.1	1	0	0	0	0	0	0	0	0
23	15	0	822	0.15	1	0	0	0.1	1	0	0	0	0	0.05	1	0.15	1	0	1	0	0	0	0	0.15	1	0	0	0	1	0	0	0	0	0.1	1	0	0	0	0	0.1	1	0.15	1	0.1	1
93	17	1	392	0.05	1	0	0	0.15	1	0	1	0	0	0	0	0.05	1	0.1	1	0	0	0	0	-0.1	1	0.05	1	0	1	0	0	0	1	0	0	0	0	-0.1	1	0	0	0	0	0.15	1
84	20	0	983	-0.1	1	-0.05	1	0	0	0	1	0.05	1	0	0	0	0	-0.1	1	0.15	1	0	1	-0.05	1	0	0	0	1	0	0	0	0	0.15	1	0	0	0	0	0	0	-0.1	1	0	0
97	17	0	896	0	0	0	1	0.15	1	0	0	0	0	0.1	1	0.15	1	0	0	0.1	1	0	0	0.05	1	0	1	0	1	0	0	0	0	0	0	-0.05	1	0	1	0	0	0	0	0	1
80	19	0	979	0	0	-0.1	1	0	0	0	0	0	0	-0.05	1	0.05	1	0.15	1	0	0	0	0	0.1	1	0	0	0	1	-0.1	1	-0.1	1	0	0	0	0	0	0	-0.05	1	0.1	1	0	1
95	19	0	994	0	0	0.05	1	-0.1	1	0.1	1	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0.15	1	0	1	-0.05	1	0	0	0	0	0	0	0.1	1	-0.05	1	0	0	-0.1	1
99	19	1	298	0.05	1	0	0	0.1	1	0	0	-0.1	1	0.15	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0.05	1	0	0	0	0	-0.05	1	0	0	0.15	1	0	0	0.1	1
10	20	0	609	0	0	0.1	1	0	0	0	1	0	1	0	0	-0.05	1	0	0	0	0	0.15	1	0	0	0	0	0	1	-0.1	1	0	1	-0.1	1	0	0	-0.1	1	0	0	0.05	1	0	0
30	20	1	429	0	0	0	0	0	0	0	0	0.05	1	0.05	1	0	0	0.1	1	0.15	1	0	0	-0.1	1	0	0	0	1	0.15	1	0	0	0.1	1	0.05	1	0.05	1	0	0	-0.1	1	0	0
19	20	0	718	0	0	0.15	1	0	0	0	0	-0.05	1	-0.05	1	0.05	1	0	1	0	1	0	0	-0.05	1	0	1	0	1	0	0	0	0	0.1	1	0.1	1	0	0	0	0	0	0	0	0
20	20	0	519	0	0	0	0	0.1	1	0	1	-0.1	1	0.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	-0.05	1	0	0	-0.05	1	0	0	-0.05	1	0.15	1	0.15	1	0	0
33	20	1	432	0.05	1	0	0	-0.1	1	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	0	0	1	0.1	1	0	1	0	0	0.1	1	0	0	0.05	1	0	0	-0.1	1	-0.1	1	0	0
47	18	0	846	0.05	1	-0.05	1	0	0	-0.1	1	0	0	0.05	1	0	0	-0.05	1	-0.1	1	0	0	0	1	0	0	0	1	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.05	1
74	20	0	673	0	0	-0.1	1	0	0	0	0	0.1	1	-0.05	1	0.05	1	0	0	0	0	0	1	-0.05	1	-0.05	1	0	1	0	0	0.15	1	0	0	0	0	0	0	-0.05	1	0	0	0.1	1
91	17	0	690	0.05	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0	-0.1	1	0.05	1	0	0	0.1	1	0	1	0	0	-0.1	1	0.05	1	0.15	1	0	0	0.15	1	0.05	1	0	0
32	17	0	931	0	0	0.15	1	0	0	0	0	0	0	0	0	-0.05	1	-0.05	1	0.05	1	0.1	1	0.05	1	0.15	1	0	1	0	0	0.05	1	0	0	0	0	0.1	1	0	0	0	0	0	1
13	18	1	112	0.05	1	0	0	0	0	0.15	1	0	0	-0.1	1	0	1	0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.15	1	-0.1	1	0.1	1	-0.05	1	0.15	1
55	20	1	254	0	0	0	0	-0.1	1	-0.05	1	0.15	1	0	0	0.1	1	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0.1	1	0	1	0	0	0	0	0	0	0	1	0	1
26	19	0	625	0.1	1	0	0	0.1	1	0	0	0	0	0	0	0.15	1	0	0	0.15	1	0	0	0	0	0	0	0	1	-0.05	1	-0.05	1	0.1	1	0.05	1	0	0	-0.05	1	-0.05	1	0	0
57	18	0	656	0.1	1	0	0	0.05	1	0	0	0	0	0.05	1	0.05	1	0	1	0.05	1	0	0	0	0	0	0	0	1	0	0	0	0	0.15	1	-0.1	1	0	0	0	0	-0.05	1	0.05	1
97	20	1	96	0	0	0	0	-0.05	1	-0.1	1	-0.05	1	0	0	0	0	-0.1	1	0	0	0	0	0	0	0.1	1	0	1	0	0	-0.1	1	0	1	0	0	0.15	1	0	1	-0.05	1	0	0
95	18	0	694	0	1	0.05	1	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0	0	1	0.1	1	0	0	0	1	0	1	0	0	-0.1	1	0	0	0.15	1	0	0	0	1	0	0	0	0
82	19	0	581	0.1	1	0.05	1	-0.1	1	-0.1	1	0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	0	0	0	0	1	-0.05	1	0	0	0	0	0	0	0	0	0.05	1	0.1	1	0.1	1
64	20	0	863	0	0	-0.1	1	0	1	0	0	0	1	-0.05	1	-0.05	1	0	0	0.05	1	0.15	1	0.15	1	0	0	0	1	0	0	0	1	0	0	0	0	0.15	1	0	0	0	0	0	0
19	20	0	818	0	0	0	0	0	0	0	0	0	1	0.05	1	-0.05	1	0	0	0	0	0.05	1	0.1	1	0	0	0	1	0.1	1	-0.05	1	-0.1	1	0	0	0	0	0.1	1	0	0	0.1	1
97	20	1	396	0.1	1	0	0	0	1	0	0	0.1	1	0	0	-0.05	1	0	1	0	0	0	0	0.05	1	0	0	0	1	-0.1	1	-0.05	1	0	0	0	0	0.05	1	0	1	0	0	0	0
8	20	1	107	0	0	0	0	0	0	-0.1	1	0	1	0	0	0	1	0	0	0.05	1	0	0	0	0	0	1	0	1	0.15	1	-0.05	1	0	0	0.05	1	0	0	-0.1	1	0	0	0.15	1
80	17	0	679	0.05	1	0	0	0	0	0	0	0	0	0.1	1	0.15	1	-0.05	1	0	0	0	0	-0.05	1	-0.05	1	0	1	0	0	0	0	0	0	-0.05	1	0	0	-0.05	1	0.15	1	0	1
21	19	0	820	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	0	1	0	0	0	1	0.05	1	0	0	0	1	-0.1	1	-0.1	1	0	1	0.1	1	-0.1	1	0	0	0	0	0.1	1
55	18	0	954	0	0	0	0	-0.1	1	0	1	0	0	0	0	0.1	1	0.05	1	-0.1	1	0	0	0.1	1	0	0	0	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	0	-0.1	1	0.1	1
94	20	1	493	-0.05	1	-0.1	1	0	0	0	0	0	1	0	0	-0.1	1	-0.05	1	-0.05	1	0	0	0	1	0	0	0	1	0	1	-0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	0
36	19	0	935	0	0	0.15	1	-0.1	1	0	1	0	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0.1	1	0	1	0	1	0	0	0.1	1	0.1	1	0	0	-0.1	1	0	0	0	0
1	19	0	600	-0.1	1	0.05	1	0	0	0	1	0	0	0.05	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	1	0.05	1	0	0	0	0	0.05	1	0.1	1	0.05	1	0	0	0.15	1
20	18	1	319	0	0	0	0	0.05	1	0	1	0	0	0.1	1	-0.1	1	0	0	0.1	1	0	0	-0.1	1	0	0	0	1	0	1	0.05	1	0	0	0.15	1	0	0	0	0	0	0	0.05	1
38	19	0	937	0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0.15	1	0.15	1	-0.1	1	0	0	0.15	1	0	1	0	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0.05	1
31	16	0	530	0	0	-0.05	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	-0.1	1	0	0	0	1	0	0	0.05	1	0.15	1	0	0	-0.05	1	0	1	0.05	1	-0.05	1
22	19	1	221	0	0	0	1	0.05	1	0	0	0	0	0	1	0	0	0	0	0.05	1	0	0	0.15	1	0.1	1	0	1	0	1	-0.05	1	0	0	0	0	0.05	1	0	0	0.1	1	0	0
76	19	0	775	0.15	1	0	0	-0.05	1	0.15	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0.1	1	0	0	0	1	-0.05	1	0	0	0.15	1	-0.05	1	0.15	1	0.15	1	0	0	0	0
36	19	1	435	0	0	0.15	1	0	0	0	0	0.05	1	0.15	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0.05	1	0.05	1	0	0	0	0	0.05	1	-0.05	1	-0.1	1	0	0
90	20	0	889	0	1	0	0	0	0	0	0	0.15	1	0	0	0.05	1	0.05	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.1	1	0.15	1	-0.1	1	0.15	1	0	0	0.15	1
54	17	0	653	-0.05	1	0	0	0	0	-0.1	1	0	0	0.15	1	0	0	0	0	0.15	1	-0.05	1	0	1	-0.1	1	0	1	0	0	0	0	0	1	0.15	1	0	0	0	0	0	0	-0.05	1
55	18	0	654	0	1	0	0	0.05	1	-0.05	1	0	0	0	1	-0.05	1	-0.1	1	0	0	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0.1	1	0	1	0	0
77	20	0	576	0	0	0	0	0.05	1	-0.05	1	-0.05	1	0.05	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0	1	-0.05	1	0	0	0	1	0.05	1	0	0	0	0	-0.1	1	0.15	1
60	15	0	759	0.15	1	0	0	0.15	1	0	0	0	0	0.05	1	-0.1	1	0	0	0	1	0.05	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.15	1	-0.1	1	0	0	-0.1	1
59	20	1	258	0	0	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	0.05	1	-0.1	1	0.1	1	0	0	0.1	1	0	1	0	0	0.15	1	-0.1	1	-0.05	1	0	0	0	0	-0.05	1	0	0
20	19	1	19	0	0	0	1	-0.1	1	0	0	0	0	0	0	0.1	1	-0.1	1	0.15	1	0	0	0.1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-0.1	1	0.05	1	0	1
9	18	1	108	0.05	1	0	0	0	0	-0.1	1	0	0	-0.05	1	0	0	0.15	1	0	0	0	0	0	1	-0.1	1	0	1	0	0	0	0	0	0	-0.05	1	-0.05	1	0.1	1	0	0	0.15	1
99	19	1	398	0	0	0	0	0	0	0.15	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	1	-0.1	1	0	1	-0.05	1	0	1	0	0	-0.05	1	0	0	0	1	0.05	1	-0.05	1
90	18	0	589	0	0	0	1	0.1	1	0.15	1	0	0	0	0	0	0	0	1	0	0	0	0	0.15	1	0	0	0	1	0	1	0	0	0	1	0.05	1	0	1	0	0	0	0	0.15	1
14	18	0	913	0	0	0.05	1	-0.05	1	0	0	0	0	0	0	0.05	1	0	0	-0.1	1	-0.1	1	0.1	1	0	0	0	1	0	0	-0.1	1	0	0	-0.05	1	0.05	1	-0.1	1	0	0	0	0
44	18	0	643	0.1	1	0	0	-0.1	1	0	0	0	0	0.15	1	0	1	0	0	0.15	1	0	0	-0.05	1	0	0	0	1	0	0	-0.05	1	0	0	0.05	1	0.1	1	0	0	0.1	1	0	0
67	17	0	966	0	0	0	0	-0.05	1	0.1	1	0	0	0	0	0	0	0.1	1	0.1	1	0	0	0	0	0.1	1	0	1	0.05	1	0	1	0.1	1	0	0	0	0	0	0	0.1	1	-0.05	1
16	20	1	215	0	0	0	0	0	0	0	1	0.1	1	-0.05	1	0	0	0	1	0	0	-0.1	1	-0.1	1	0	0	0	1	0	0	0.1	1	0	0	0.1	1	0	1	0.1	1	0	0	0	0
66	18	1	65	0	0	0.1	1	0	1	-0.1	1	0	0	0	0	0	0	-0.05	1	-0.1	1	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	-0.1	1	0	1	0.1	1
53	20	1	52	0	1	0	0	0	0	0	0	0	1	-0.1	1	-0.1	1	0	1	0	0	0.05	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0.15	1	0	1	0	0	-0.1	1	0	0
18	20	1	317	0	0	-0.1	1	0.1	1	0	0	0.05	1	0	0	-0.05	1	0	0	0.05	1	0.05	1	0	0	0	0	0	1	0.05	1	0	0	-0.05	1	0	0	0	0	0	0	0.1	1	0.15	1
67	19	1	366	0	0	0	0	0	0	0.15	1	0.15	1	0	0	0	1	0	0	-0.05	1	0	0	0	1	0	0	0	1	-0.05	1	0.15	1	0	0	-0.05	1	0	0	0	1	-0.1	1	0	0
36	20	0	635	0	0	0	0	0	1	0.1	1	0	1	0	0	0	0	-0.05	1	0	0	-0.05	1	0	0	-0.05	1	0	1	0.05	1	0.05	1	0	0	0	1	0	0	-0.05	1	0	0	0	0
41	20	1	440	0.15	1	0	1	0.05	1	-0.1	1	0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	1	0.15	1	0.05	1	0	0	0	0	-0.05	1	0	0	0	0	0	0
38	20	1	37	-0.05	1	0	0	0.1	1	0	0	-0.05	1	0.15	1	0	0	0	0	0	0	0	1	0.15	1	0	0	0	1	0	0	0	0	-0.1	1	0	0	0	1	0.05	1	0	0	-0.05	1
86	20	1	85	-0.1	1	0	1	0.15	1	0.15	1	0.15	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	0	0	1	-0.05	1	0.15	1	0	0	0	0	0.15	1	0	0	0	0	0.05	1
33	19	1	32	0	0	0	1	0	0	-0.05	1	0	0	0.1	1	0	0	-0.1	1	0.05	1	0.15	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	-0.1	1	0	1	0.15	1
22	18	1	421	0.15	1	-0.05	1	0	0	0.1	1	0	0	0.15	1	0	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0	0	-0.05	1	0.05	1	-0.1	1	0	0	0	0	0	0	0.05	1
47	19	0	546	0	0	0	0	0.05	1	0.15	1	0	0	0	0	0	0	0	0	-0.1	1	0.15	1	0.1	1	0	0	0	1	0	1	0	0	-0.05	1	0.15	1	0	0	0	0	0.05	1	-0.05	1
59	19	1	358	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.1	1	0	1	0.1	1	0	0	0.15	1	0.05	1	0	0	0	0	0.1	1	0	1
65	17	1	164	-0.05	1	0	0	0.15	1	0.15	1	0	0	-0.05	1	0.15	1	0.05	1	-0.1	1	-0.1	1	0	0	-0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0	0	0	0
2	17	0	701	-0.05	1	0	0	-0.1	1	0	0	0	0	0.1	1	0.05	1	0.05	1	0	0	0	0	0.15	1	-0.1	1	0	1	-0.05	1	0	0	0	0	0	0	-0.05	1	-0.1	1	0	0	0	0
27	20	1	326	0	0	0	0	0.15	1	0.1	1	0.1	1	0	0	0	0	0	0	-0.05	1	0.05	1	0	0	0	0	0	1	0.05	1	-0.1	1	0	0	0	0	0.1	1	0.15	1	0	0	0.05	1
37	20	0	736	0.05	1	0	0	0	0	0	1	0	1	0	0	-0.05	1	0.05	1	0	0	0	0	0.1	1	0	0	0	1	0	0	0.1	1	0	0	0	0	0	0	0.05	1	0.15	1	0.15	1
5	20	0	704	0	1	0.15	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0	0	0.15	1	-0.1	1	-0.1	1	0	1	0	0	0.15	1	0	1	0	0	0.1	1	0	0	0.15	1	0	0
79	20	1	78	0	0	0.1	1	-0.05	1	0	0	0.05	1	0.15	1	0	0	0	0	-0.05	1	0	0	-0.05	1	0	0	0	1	0	0	-0.05	1	0.1	1	0	0	-0.05	1	0.05	1	0	0	0	0
79	20	1	278	0	0	0	0	0	0	0.05	1	-0.1	1	0.1	1	0	0	-0.05	1	0	1	0	0	0	0	0	0	0	1	0.15	1	-0.05	1	-0.05	1	0	0	-0.05	1	0	0	0	0	-0.05	1
42	16	0	941	0	1	-0.1	1	0	0	0.05	1	0	0	0.05	1	0	0	0	0	0.1	1	0	0	0.1	1	-0.05	1	0	1	0	0	-0.1	1	0	0	-0.05	1	0.1	1	0	0	0	0	0	0
4	18	0	603	0.1	1	0	0	-0.1	1	0	0	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0	-0.1	1	0	1	0	0	-0.1	1	0.05	1	0.1	1	0	1	0	0	-0.05	1	0	0
76	17	0	875	0	0	-0.05	1	0	0	0	0	0	0	0.1	1	0	0	0	0	-0.05	1	-0.05	1	0.1	1	0.05	1	0	1	0	0	0	0	-0.1	1	0	0	0.15	1	-0.05	1	0	0	0.05	1
34	20	1	133	0	1	0	0	-0.05	1	0.15	1	-0.05	1	0.1	1	0	0	-0.1	1	0	0	0	0	0	0	0.15	1	0	1	0	0	0	0	-0.05	1	0.15	1	0	0	0	0	0	0	0.15	1
90	20	1	289	-0.05	1	0	1	0	0	0	1	0	1	0.05	1	0	0	0	1	-0.1	1	0	0	0	0	0.05	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0.05	1	0	0
38	20	0	637	-0.05	1	0	1	0.05	1	0	0	0.15	1	0	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.05	1	0	0	-0.05	1	0	0	0.05	1
80	17	1	279	0.15	1	0.1	1	0.15	1	0	0	0	0	0.05	1	0	1	0	0	0	0	0	0	-0.1	1	0.05	1	0	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0.05	1
1	20	1	100	-0.05	1	0.15	1	0	1	-0.05	1	0.05	1	0	0	0	0	-0.05	1	-0.05	1	0	0	0	0	0.05	1	0	1	0	0	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	1
44	20	1	443	0.15	1	0	0	0	0	0.15	1	0.1	1	0.15	1	0	1	0	0	0	1	0.1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.1	1	0	0
17	19	1	416	0	0	-0.05	1	-0.1	1	0.05	1	0.1	1	-0.05	1	0	0	0	0	0.15	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0.1	1	0.1	1	0	0	0	0	0	0
93	18	1	492	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0	0	0	-0.1	1	0	1	0.1	1	0	1	0.15	1	-0.05	1	0.05	1	0	0	-0.05	1	0.05	1
39	19	0	638	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0.1	1	0.05	1	0	0	0	1	0.1	1	0.05	1	0.05	1	0.1	1	0	0	-0.1	1	0	0	-0.05	1
56	18	0	755	0.15	1	-0.1	1	-0.1	1	-0.1	1	0	0	0	0	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0	1	0	0	0.15	1	0	0	-0.05	1	0	0	0	1	0	1	0	0
59	17	0	758	0.15	1	0	0	0	0	0.05	1	0	0	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0	0	1	0	1	0.05	1	0	1	0.15	1	0	0	0	0	0.15	1	0.15	1	0	0
5	20	0	804	0.15	1	0.05	1	0	0	-0.1	1	-0.05	1	0	0	0	0	0	0	0.1	1	-0.1	1	0.1	1	0.15	1	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0.05	1	0	0
93	19	0	892	0.05	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	-0.1	1	0	1	0	1	0.05	1	-0.05	1	0.1	1	0	0	0	0	0.1	1	-0.1	1	0	0
33	19	1	232	-0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0	0	0	0	0	0	0.1	1	0.1	1	0	1	-0.05	1	0	0	-0.05	1	0	1	0.05	1	0	0	0	1	0	0
93	19	0	692	0	0	0	0	0.15	1	0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0.15	1	0	0	0	1	-0.1	1	0.15	1	0	1	0	1	0	0	0	0	0.1	1	0.15	1
28	20	1	427	0	1	0	0	0.05	1	-0.1	1	0.1	1	0.15	1	0	0	0	0	-0.1	1	0	0	0	0	0	1	0	1	0	0	0.1	1	0	0	0	0	0	0	0.15	1	0	0	0.15	1
59	18	1	158	0	1	0.15	1	0	1	0	0	0	0	0	0	0.05	1	0	0	0.1	1	0.15	1	-0.05	1	0	0	0	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0	0	-0.1	1
40	16	0	739	-0.05	1	-0.1	1	0	0	0.05	1	0	0	-0.1	1	0.1	1	0	1	0	0	0	0	0	0	0	0	0	1	0.05	1	0.1	1	0.1	1	0.15	1	0	0	0	0	0	0	0	0
4	19	0	803	0	0	0	0	0	0	0	1	0	0	0	0	0.15	1	0.1	1	0	0	0.05	1	0	0	0.15	1	0	1	0.15	1	0.05	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1
14	19	1	113	0	0	0	0	-0.1	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0.1	1	0.05	1	0	1	0	1	0	0	-0.05	1	0	0	0	0	0.05	1	0.05	1	0.15	1
73	18	1	172	0.15	1	0.05	1	0	0	0.05	1	0	0	0	0	0	1	0	0	-0.05	1	0	0	0	0	0.05	1	0	1	0	0	0	0	0	0	0.05	1	0.15	1	0.1	1	0.1	1	0	0
78	17	1	377	-0.1	1	0	0	0.1	1	0	0	0	0	0	0	0	1	-0.05	1	0.15	1	-0.1	1	0	0	0.1	1	0	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0	0	0.15	1
25	19	1	24	0	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	1	0	1	0.1	1	0	0	0.05	1	-0.05	1	0.1	1	0	1	0	1	-0.1	1
85	16	1	184	0.1	1	-0.1	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	-0.1	1	-0.1	1	0.1	1	0	0	0	1	0	0	0.05	1	0	0	0	0	0.1	1	0	0	0.15	1	0.05	1
71	20	1	170	0	0	0	0	-0.05	1	0	0	-0.1	1	0	0	0	0	-0.1	1	0.15	1	-0.1	1	0	0	-0.05	1	0	1	0.05	1	0	0	0	0	0	0	0	0	0	1	0	1	0.1	1
4	19	1	403	0	0	-0.1	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0.05	1	0	0	0	0	0	1	0	1	-0.05	1	0	0	0	1	0.05	1	0	0	0	0	-0.1	1	-0.05	1
95	20	1	494	0	0	0.05	1	-0.1	1	0	1	0.1	1	0.05	1	0.15	1	0	0	0.05	1	0.05	1	0	0	0.05	1	0	1	0	0	0	0	0	0	0	0	0.1	1	0	0	0	0	0	0
56	19	1	55	0	0	0	0	0	0	0.1	1	0	0	0	0	-0.1	1	0	0	0.1	1	0.15	1	0	0	0	0	0	1	0.05	1	0	1	-0.1	1	0	0	0	0	0.15	1	-0.1	1	-0.05	1
69	20	1	68	0.1	1	0	0	0.15	1	-0.1	1	0.15	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0	1	0	1	0	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0	0
75	17	1	374	0	1	0	1	0.15	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.1	1	0.1	1	0	0	0.15	1	-0.1	1	0	0	0	0	-0.1	1
53	19	0	652	0	0	-0.05	1	-0.05	1	0.05	1	0	0	0	0	0	0	-0.1	1	0	0	0	1	-0.05	1	0.1	1	0	1	-0.1	1	0.05	1	0	0	0	0	0	0	0	0	0	0	-0.05	1
36	20	0	535	0	1	-0.05	1	0	0	-0.1	1	-0.1	1	0.1	1	0.1	1	0.05	1	0	0	0.1	1	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.05	1	0	0	0	0	0	0	0	0
45	18	1	244	0	0	0	1	0.1	1	0.15	1	0	0	0	0	0	1	0.05	1	0	1	0	0	0.05	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.15	1	0	1
66	18	0	565	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0.1	1	0	0	0	0	0.05	1	0	1	0	0	0.05	1	0.1	1	0.1	1	0	0	-0.05	1	0.05	1	0.05	1
39	19	1	38	0	1	-0.1	1	0.15	1	0	0	0	0	0	0	-0.05	1	-0.1	1	0.1	1	0	0	-0.05	1	0	0	0	1	0.1	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0	1
29	19	1	128	0	0	0	1	0	0	-0.1	1	0.15	1	0	0	-0.05	1	0	1	0	0	0	0	0	0	-0.1	1	0	1	-0.1	1	0.1	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	0
24	19	1	223	0	0	-0.1	1	0.05	1	0	0	0	0	0	0	-0.1	1	0	0	0.15	1	0	0	0	0	0.1	1	0	1	-0.1	1	0	0	0.15	1	0	0	-0.1	1	0.05	1	0	1	0	0
41	20	1	240	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	-0.05	1	0.1	1	0	1	0	0	-0.05	1	0	0	0	1	0	0	0	1	0.1	1	0	0	0	1	-0.1	1	0	0	0	0
57	19	1	456	0	1	0	0	-0.05	1	0	0	-0.05	1	0.05	1	0	0	0	0	0	0	0.05	1	0.05	1	0	0	0	1	0.15	1	0.15	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0
29	18	0	728	0	0	-0.1	1	0	0	0	0	0	0	-0.05	1	0	0	-0.05	1	0	0	0	0	0.1	1	0.05	1	0	1	0	0	0	0	0.15	1	0.15	1	0	0	0.15	1	-0.1	1	-0.1	1
